year,Region,District,count,mean,std,pmean,pcount,pstd
1983,Amhara,Enbise Sar Midir,0,0,0,1.429417389,0.877901562,0.403996821
1983,Amhara,Ebenat,3,8.666666667,2.309401077,2.255591656,0.403270739,0.411926193
1983,Amhara,Shebel Berenta,0,0,0,1.429417389,0.877901562,0.403996821
1983,Amhara,Kemekem,4,7.5,4.358898944,1.90151697,0.606683949,0.408527891
1983,Amhara,Goncha Siso Enese,0,0,0,1.429417389,0.877901562,0.403996821
1983,Tigray,Adwa,0,0,0,1.547443906,0.642229727,0.376520979
1983,Tigray,Ahferom,0,0,0,2.01953861,0.640377839,0.266617609
1983,Tigray,Alamata,0,0,0,1.665467582,0.641766755,0.349045136
1983,Tigray,Ambalaje,0,0,0,1.901514934,0.640840811,0.294093451
1983,Tigray,Samre,0,0,0,1.42942023,0.642692699,0.403996821
1983,Tigray,Hawzen,0,0,0,1.42942023,0.642692699,0.403996821
1983,Tigray,Endamehoni,0,0,0,1.901514934,0.640840811,0.294093451
1983,Tigray,Ganta Afeshum,2,7,2.828427125,1.665467582,0.641766755,0.349045136
1983,Tigray,Wukro,0,0,0,1.42942023,0.642692699,0.403996821
1983,Tigray,Medebay Zana,1,9,0,1.42942023,0.642692699,0.403996821
1983,Tigray,Hintalo Wajerat,0,0,0,1.42942023,0.642692699,0.403996821
1983,Tigray,Ofla,0,0,0,1.783491258,0.641303783,0.321569294
1983,Tigray,Kola Temben,8,10,0,1.42942023,0.642692699,0.403996821
1983,Tigray,Naeder Adet,0,0,0,1.42942023,0.642692699,0.403996821
1983,Tigray,Tanku Abergele,2,10,0,1.42942023,0.642692699,0.403996821
1983,Tigray,Raya Azebo,0,0,0,1.665467582,0.641766755,0.349045136
1983,Tigray,Werie Lehe,0,0,0,1.665467582,0.641766755,0.349045136
1984,Amhara,Enbise Sar Midir,15,10,0,9.318144651,13.34652253,0.907225159
1984,Amhara,Ebenat,16,8.75,2.48997992,9.436169546,13.27871813,0.908357927
1984,Amhara,Shebel Berenta,15,10,0,8.728020175,13.68554455,0.901561323
1984,Amhara,Kemekem,27,8.333333333,3.150091574,9.318144651,13.34652253,0.907225159
1984,Amhara,Goncha Siso Enese,3,10,0,9.200119756,13.41432693,0.906092392
1984,Tigray,Adwa,2,10,0,8.442927949,4.893004354,0.522341916
1984,Tigray,Ahferom,7,10,0,8.442927949,4.893004354,0.522341916
1984,Tigray,Alamata,3,10,0,8.678975302,4.89207841,0.467390231
1984,Tigray,Ambalaje,4,10,0,8.678975302,4.89207841,0.467390231
1984,Tigray,Samre,8,10,0,8.678975302,4.89207841,0.467390231
1984,Tigray,Hawzen,5,10,0,8.560951625,4.892541382,0.494866074
1984,Tigray,Endamehoni,7,10,0,8.678975302,4.89207841,0.467390231
1984,Tigray,Ganta Afeshum,3,9,1,8.560951625,4.892541382,0.494866074
1984,Tigray,Wukro,3,9.666666667,0.577350269,8.678975302,4.89207841,0.467390231
1984,Tigray,Medebay Zana,5,10,0,8.560951625,4.892541382,0.494866074
1984,Tigray,Hintalo Wajerat,4,10,0,8.678975302,4.89207841,0.467390231
1984,Tigray,Ofla,5,10,0,8.678975302,4.89207841,0.467390231
1984,Tigray,Kola Temben,1,9,0,8.678975302,4.89207841,0.467390231
1984,Tigray,Naeder Adet,5,10,0,8.560951625,4.892541382,0.494866074
1984,Tigray,Tanku Abergele,8,10,0,8.678975302,4.89207841,0.467390231
1984,Tigray,Raya Azebo,3,10,0,8.678975302,4.89207841,0.467390231
1984,Tigray,Werie Lehe,8,10,0,8.560951625,4.892541382,0.494866074
1985,Amhara,Enbise Sar Midir,2,8,2.828427125,6.058833599,2.977744506,1.832782031
1985,Amhara,Ebenat,10,8.5,1.840893503,6.058833599,2.977744506,1.832782031
1985,Amhara,Shebel Berenta,0,0,0,5.940808704,3.045548909,1.831649264
1985,Amhara,Kemekem,4,8.5,3,5.940808704,3.045548909,1.831649264
1985,Amhara,Goncha Siso Enese,0,0,0,5.940808704,3.045548909,1.831649264
1985,Tigray,Adwa,0,0,0,1.42942023,0.642692699,0.403996821
1985,Tigray,Ahferom,0,0,0,1.42942023,0.642692699,0.403996821
1985,Tigray,Alamata,0,0,0,2.137562286,0.639914867,0.239141766
1985,Tigray,Ambalaje,0,0,0,1.42942023,0.642692699,0.403996821
1985,Tigray,Samre,0,0,0,1.547443906,0.642229727,0.376520979
1985,Tigray,Hawzen,1,9,0,1.42942023,0.642692699,0.403996821
1985,Tigray,Endamehoni,0,0,0,1.783491258,0.641303783,0.321569294
1985,Tigray,Ganta Afeshum,0,0,0,1.42942023,0.642692699,0.403996821
1985,Tigray,Wukro,0,0,0,1.42942023,0.642692699,0.403996821
1985,Tigray,Medebay Zana,0,0,0,1.42942023,0.642692699,0.403996821
1985,Tigray,Hintalo Wajerat,1,9,0,1.42942023,0.642692699,0.403996821
1985,Tigray,Ofla,1,5,0,2.01953861,0.640377839,0.266617609
1985,Tigray,Kola Temben,0,0,0,1.42942023,0.642692699,0.403996821
1985,Tigray,Naeder Adet,0,0,0,1.42942023,0.642692699,0.403996821
1985,Tigray,Tanku Abergele,0,0,0,1.665467582,0.641766755,0.349045136
1985,Tigray,Raya Azebo,0,0,0,1.901514934,0.640840811,0.294093451
1985,Tigray,Werie Lehe,0,0,0,1.42942023,0.642692699,0.403996821
1986,Amhara,Enbise Sar Midir,2,2.5,2.121320344,5.34239541,2.822251181,1.923145273
1986,Amhara,Ebenat,14,7.214285714,2.694112425,5.34239541,2.822251181,1.923145273
1986,Amhara,Shebel Berenta,1,6,0,5.34239541,2.822251181,1.923145273
1986,Amhara,Kemekem,3,7.333333333,3.785938897,5.34239541,2.822251181,1.923145273
1986,Amhara,Goncha Siso Enese,2,7,1.414213562,5.34239541,2.822251181,1.923145273
1986,Tigray,Adwa,1,7,0,1.42942023,0.642692699,0.403996821
1986,Tigray,Ahferom,1,3,0,1.42942023,0.642692699,0.403996821
1986,Tigray,Alamata,0,0,0,1.42942023,0.642692699,0.403996821
1986,Tigray,Ambalaje,0,0,0,1.42942023,0.642692699,0.403996821
1986,Tigray,Samre,0,0,0,1.42942023,0.642692699,0.403996821
1986,Tigray,Hawzen,1,9,0,1.42942023,0.642692699,0.403996821
1986,Tigray,Endamehoni,0,0,0,1.42942023,0.642692699,0.403996821
1986,Tigray,Ganta Afeshum,0,0,0,1.42942023,0.642692699,0.403996821
1986,Tigray,Wukro,0,0,0,1.42942023,0.642692699,0.403996821
1986,Tigray,Medebay Zana,0,0,0,1.42942023,0.642692699,0.403996821
1986,Tigray,Hintalo Wajerat,0,0,0,1.42942023,0.642692699,0.403996821
1986,Tigray,Ofla,0,0,0,1.42942023,0.642692699,0.403996821
1986,Tigray,Kola Temben,5,6.2,2.167948339,1.42942023,0.642692699,0.403996821
1986,Tigray,Naeder Adet,0,0,0,1.42942023,0.642692699,0.403996821
1986,Tigray,Tanku Abergele,1,1,0,1.42942023,0.642692699,0.403996821
1986,Tigray,Raya Azebo,0,0,0,1.42942023,0.642692699,0.403996821
1986,Tigray,Werie Lehe,1,4,0,1.42942023,0.642692699,0.403996821
1987,Amhara,Enbise Sar Midir,12,7.916666667,1.083624669,7.674013545,10.47566304,1.378581271
1987,Amhara,Ebenat,12,8.666666667,1.435481125,7.79203844,10.40785863,1.379714038
1987,Amhara,Shebel Berenta,14,9,0,7.319938859,10.67907625,1.375182969
1987,Amhara,Kemekem,10,6.6,1.95505044,7.910063336,10.34005423,1.380846805
1987,Amhara,Goncha Siso Enese,1,3,0,7.55598865,10.54346744,1.377448503
1987,Tigray,Adwa,1,8,0,5.208382544,3.353646577,1.017581052
1987,Tigray,Ahferom,6,8.166666667,0.752772653,5.208382544,3.353646577,1.017581052
1987,Tigray,Alamata,2,9,0,5.208382544,3.353646577,1.017581052
1987,Tigray,Ambalaje,4,9,0,5.208382544,3.353646577,1.017581052
1987,Tigray,Samre,6,6.166666667,3.060501048,5.444429896,3.352720633,0.962629367
1987,Tigray,Hawzen,4,8.75,0.5,5.208382544,3.353646577,1.017581052
1987,Tigray,Endamehoni,8,6,3.295017884,5.208382544,3.353646577,1.017581052
1987,Tigray,Ganta Afeshum,3,6.333333333,0.577350269,5.208382544,3.353646577,1.017581052
1987,Tigray,Wukro,2,5,0,5.32640622,3.353183605,0.99010521
1987,Tigray,Medebay Zana,1,1,0,5.208382544,3.353646577,1.017581052
1987,Tigray,Hintalo Wajerat,3,9,0,5.444429896,3.352720633,0.962629367
1987,Tigray,Ofla,5,9,0,5.444429896,3.352720633,0.962629367
1987,Tigray,Kola Temben,1,2,0,5.208382544,3.353646577,1.017581052
1987,Tigray,Naeder Adet,2,4.5,4.949747468,5.208382544,3.353646577,1.017581052
1987,Tigray,Tanku Abergele,6,5,1.673320053,5.208382544,3.353646577,1.017581052
1987,Tigray,Raya Azebo,3,5.333333333,3.511884584,5.208382544,3.353646577,1.017581052
1987,Tigray,Werie Lehe,7,6.571428571,2.149196971,5.208382544,3.353646577,1.017581052
1988,Amhara,Enbise Sar Midir,4,9,0,6.137703841,4.959994349,1.098467322
1988,Amhara,Ebenat,6,7.833333333,1.940790217,6.137703841,4.959994349,1.098467322
1988,Amhara,Shebel Berenta,2,6,4.242640687,6.137703841,4.959994349,1.098467322
1988,Amhara,Kemekem,4,8.75,0.5,6.137703841,4.959994349,1.098467322
1988,Amhara,Goncha Siso Enese,0,0,0,6.137703841,4.959994349,1.098467322
1988,Tigray,Adwa,0,0,0,1.42942023,0.642692699,0.403996821
1988,Tigray,Ahferom,0,0,0,1.42942023,0.642692699,0.403996821
1988,Tigray,Alamata,0,0,0,1.42942023,0.642692699,0.403996821
1988,Tigray,Ambalaje,0,0,0,1.42942023,0.642692699,0.403996821
1988,Tigray,Samre,0,0,0,1.42942023,0.642692699,0.403996821
1988,Tigray,Hawzen,1,3,0,1.42942023,0.642692699,0.403996821
1988,Tigray,Endamehoni,0,0,0,1.42942023,0.642692699,0.403996821
1988,Tigray,Ganta Afeshum,1,10,0,1.42942023,0.642692699,0.403996821
1988,Tigray,Wukro,0,0,0,1.42942023,0.642692699,0.403996821
1988,Tigray,Medebay Zana,0,0,0,1.42942023,0.642692699,0.403996821
1988,Tigray,Hintalo Wajerat,0,0,0,1.42942023,0.642692699,0.403996821
1988,Tigray,Ofla,0,0,0,1.42942023,0.642692699,0.403996821
1988,Tigray,Kola Temben,3,6,1.732050808,1.42942023,0.642692699,0.403996821
1988,Tigray,Naeder Adet,2,8,1.414213562,1.42942023,0.642692699,0.403996821
1988,Tigray,Tanku Abergele,0,0,0,1.42942023,0.642692699,0.403996821
1988,Tigray,Raya Azebo,1,8,0,1.42942023,0.642692699,0.403996821
1988,Tigray,Werie Lehe,2,6,4.242640687,1.42942023,0.642692699,0.403996821
1989,Amhara,Enbise Sar Midir,2,2,0,3.828227737,3.492318519,1.149124191
1989,Amhara,Ebenat,3,5,1,3.828227737,3.492318519,1.149124191
1989,Amhara,Shebel Berenta,3,4,3.605551275,3.828227737,3.492318519,1.149124191
1989,Amhara,Kemekem,6,8,1.095445115,3.828227737,3.492318519,1.149124191
1989,Amhara,Goncha Siso Enese,0,0,0,3.828227737,3.492318519,1.149124191
1989,Tigray,Adwa,1,9,0,5.697245226,1.808175945,0.769101779
1989,Tigray,Ahferom,2,5.5,3.535533906,5.697245226,1.808175945,0.769101779
1989,Tigray,Alamata,0,0,0,5.107126846,1.810490805,0.906480992
1989,Tigray,Ambalaje,0,0,0,5.225150522,1.810027833,0.87900515
1989,Tigray,Samre,4,5.75,3.947573094,5.343174198,1.809564861,0.851529307
1989,Tigray,Hawzen,3,5.333333333,2.516611478,5.57922155,1.808638917,0.796577622
1989,Tigray,Endamehoni,0,0,0,5.343174198,1.809564861,0.851529307
1989,Tigray,Ganta Afeshum,1,6,0,5.57922155,1.808638917,0.796577622
1989,Tigray,Wukro,1,8,0,5.57922155,1.808638917,0.796577622
1989,Tigray,Medebay Zana,1,7,0,5.461197874,1.809101889,0.824053464
1989,Tigray,Hintalo Wajerat,0,0,0,5.343174198,1.809564861,0.851529307
1989,Tigray,Ofla,0,0,0,5.343174198,1.809564861,0.851529307
1989,Tigray,Kola Temben,5,5.8,1.788854382,5.57922155,1.808638917,0.796577622
1989,Tigray,Naeder Adet,1,9,0,5.57922155,1.808638917,0.796577622
1989,Tigray,Tanku Abergele,5,3.6,1.816590212,5.57922155,1.808638917,0.796577622
1989,Tigray,Raya Azebo,0,0,0,5.225150522,1.810027833,0.87900515
1989,Tigray,Werie Lehe,7,5.571428571,2.572750983,5.57922155,1.808638917,0.796577622
1990,Amhara,Enbise Sar Midir,6,6,2.449489743,5.193302433,7.245524775,2.007082153
1990,Amhara,Ebenat,8,5.5,2.976095237,5.783426909,6.906502759,2.01274599
1990,Amhara,Shebel Berenta,8,5.25,2.549509757,5.193302433,7.245524775,2.007082153
1990,Amhara,Kemekem,9,8,1.58113883,6.0194767,6.770893953,2.015011525
1990,Amhara,Goncha Siso Enese,1,6,0,5.547377119,7.042111566,2.010480455
1990,Tigray,Adwa,1,9,0,6.281101156,3.612429626,1.480198354
1990,Tigray,Ahferom,4,6.5,1.914854216,6.281101156,3.612429626,1.480198354
1990,Tigray,Alamata,2,5,5.656854249,6.045053803,3.613355569,1.535150039
1990,Tigray,Ambalaje,1,7,0,6.045053803,3.613355569,1.535150039
1990,Tigray,Samre,3,5.333333333,1.527525232,6.163077479,3.612892598,1.507674196
1990,Tigray,Hawzen,1,6,0,6.281101156,3.612429626,1.480198354
1990,Tigray,Endamehoni,6,8.833333333,0.40824829,6.045053803,3.613355569,1.535150039
1990,Tigray,Ganta Afeshum,3,9,1,6.281101156,3.612429626,1.480198354
1990,Tigray,Wukro,3,8.666666667,1.154700538,6.163077479,3.612892598,1.507674196
1990,Tigray,Medebay Zana,1,5,0,6.281101156,3.612429626,1.480198354
1990,Tigray,Hintalo Wajerat,4,5.75,3.201562119,6.163077479,3.612892598,1.507674196
1990,Tigray,Ofla,3,5.333333333,2.081665999,5.927030127,3.613818541,1.562625881
1990,Tigray,Kola Temben,3,7,3.464101615,6.163077479,3.612892598,1.507674196
1990,Tigray,Naeder Adet,3,6.333333333,2.081665999,6.281101156,3.612429626,1.480198354
1990,Tigray,Tanku Abergele,9,5.222222222,3.073181486,6.163077479,3.612892598,1.507674196
1990,Tigray,Raya Azebo,2,9,0,6.045053803,3.613355569,1.535150039
1990,Tigray,Werie Lehe,6,2.833333333,1.834847859,6.281101156,3.612429626,1.480198354
1991,Amhara,Enbise Sar Midir,7,6.571428571,1.272418021,6.198357466,5.704692936,1.432181402
1991,Amhara,Ebenat,6,4.833333333,2.786873995,5.490208094,6.111519355,1.425384798
1991,Amhara,Shebel Berenta,1,7,0,6.434407256,5.569084129,1.434446936
1991,Amhara,Kemekem,14,7.714285714,1.938618518,5.490208094,6.111519355,1.425384798
1991,Amhara,Goncha Siso Enese,1,3,0,5.490208094,6.111519355,1.425384798
1991,Tigray,Adwa,0,0,0,1.42942023,0.642692699,0.403996821
1991,Tigray,Ahferom,3,5.333333333,1.527525232,1.547443906,0.642229727,0.376520979
1991,Tigray,Alamata,0,0,0,2.01953861,0.640377839,0.266617609
1991,Tigray,Ambalaje,0,0,0,1.42942023,0.642692699,0.403996821
1991,Tigray,Samre,3,2,1,1.42942023,0.642692699,0.403996821
1991,Tigray,Hawzen,0,0,0,1.547443906,0.642229727,0.376520979
1991,Tigray,Endamehoni,0,0,0,1.42942023,0.642692699,0.403996821
1991,Tigray,Ganta Afeshum,0,0,0,1.783491258,0.641303783,0.321569294
1991,Tigray,Wukro,1,4,0,2.01953861,0.640377839,0.266617609
1991,Tigray,Medebay Zana,5,6.4,3.130495168,1.42942023,0.642692699,0.403996821
1991,Tigray,Hintalo Wajerat,0,0,0,2.255585962,0.639451895,0.211665923
1991,Tigray,Ofla,0,0,0,1.42942023,0.642692699,0.403996821
1991,Tigray,Kola Temben,1,8,0,1.42942023,0.642692699,0.403996821
1991,Tigray,Naeder Adet,0,0,0,1.42942023,0.642692699,0.403996821
1991,Tigray,Tanku Abergele,0,0,0,1.42942023,0.642692699,0.403996821
1991,Tigray,Raya Azebo,1,5,0,2.137562286,0.639914867,0.239141766
1991,Tigray,Werie Lehe,3,4.666666667,0.577350269,1.42942023,0.642692699,0.403996821
1992,Amhara,Enbise Sar Midir,3,5.333333333,1.154700538,5.446526235,3.565847754,1.364194469
1992,Amhara,Ebenat,4,6.25,2.362907813,5.092451549,3.769260964,1.360796167
1992,Amhara,Shebel Berenta,1,8,0,6.154675607,3.159021335,1.370991073
1992,Amhara,Kemekem,13,6.692307692,2.136376035,5.092451549,3.769260964,1.360796167
1992,Amhara,Goncha Siso Enese,0,0,0,5.092451549,3.769260964,1.360796167
1992,Tigray,Adwa,0,0,0,2.01953861,0.640377839,0.266617609
1992,Tigray,Ahferom,0,0,0,1.42942023,0.642692699,0.403996821
1992,Tigray,Alamata,0,0,0,1.42942023,0.642692699,0.403996821
1992,Tigray,Ambalaje,3,5.333333333,3.055050463,1.42942023,0.642692699,0.403996821
1992,Tigray,Samre,1,7,0,1.42942023,0.642692699,0.403996821
1992,Tigray,Hawzen,0,0,0,1.42942023,0.642692699,0.403996821
1992,Tigray,Endamehoni,0,0,0,1.42942023,0.642692699,0.403996821
1992,Tigray,Ganta Afeshum,0,0,0,1.42942023,0.642692699,0.403996821
1992,Tigray,Wukro,0,0,0,1.42942023,0.642692699,0.403996821
1992,Tigray,Medebay Zana,1,8,0,2.373609638,0.638988923,0.184190081
1992,Tigray,Hintalo Wajerat,2,2.5,0.707106781,1.42942023,0.642692699,0.403996821
1992,Tigray,Ofla,0,0,0,1.42942023,0.642692699,0.403996821
1992,Tigray,Kola Temben,2,7,2.828427125,1.547443906,0.642229727,0.376520979
1992,Tigray,Naeder Adet,2,6.5,3.535533906,2.255585962,0.639451895,0.211665923
1992,Tigray,Tanku Abergele,2,2,0,1.547443906,0.642229727,0.376520979
1992,Tigray,Raya Azebo,0,0,0,1.42942023,0.642692699,0.403996821
1992,Tigray,Werie Lehe,1,5,0,1.42942023,0.642692699,0.403996821
1993,Amhara,Enbise Sar Midir,5,6,2.121320344,5.000481915,5.009569869,1.849143065
1993,Amhara,Ebenat,5,6,2.34520788,5.000481915,5.009569869,1.849143065
1993,Amhara,Shebel Berenta,3,4,1.732050808,5.000481915,5.009569869,1.849143065
1993,Amhara,Kemekem,6,4.166666667,2.401388487,5.000481915,5.009569869,1.849143065
1993,Amhara,Goncha Siso Enese,1,9,0,5.000481915,5.009569869,1.849143065
1993,Tigray,Adwa,0,0,0,3.496890285,1.63014446,0.705094549
1993,Tigray,Ahferom,1,5,0,3.496890285,1.63014446,0.705094549
1993,Tigray,Alamata,2,7.5,0.707106781,3.496890285,1.63014446,0.705094549
1993,Tigray,Ambalaje,0,0,0,3.496890285,1.63014446,0.705094549
1993,Tigray,Samre,0,0,0,3.496890285,1.63014446,0.705094549
1993,Tigray,Hawzen,2,3.5,2.121320344,3.496890285,1.63014446,0.705094549
1993,Tigray,Endamehoni,2,8,0,3.496890285,1.63014446,0.705094549
1993,Tigray,Ganta Afeshum,1,7,0,3.496890285,1.63014446,0.705094549
1993,Tigray,Wukro,1,7,0,3.496890285,1.63014446,0.705094549
1993,Tigray,Medebay Zana,1,4,0,3.496890285,1.63014446,0.705094549
1993,Tigray,Hintalo Wajerat,2,4,4.242640687,3.496890285,1.63014446,0.705094549
1993,Tigray,Ofla,4,3.25,2.061552813,3.496890285,1.63014446,0.705094549
1993,Tigray,Kola Temben,2,3.5,3.535533906,3.496890285,1.63014446,0.705094549
1993,Tigray,Naeder Adet,0,0,0,3.496890285,1.63014446,0.705094549
1993,Tigray,Tanku Abergele,4,4,0,3.496890285,1.63014446,0.705094549
1993,Tigray,Raya Azebo,0,0,0,3.496890285,1.63014446,0.705094549
1993,Tigray,Werie Lehe,0,0,0,3.496890285,1.63014446,0.705094549
1994,Amhara,Enbise Sar Midir,5,3.8,2.28035085,4.412487383,4.814849046,1.887720504
1994,Amhara,Ebenat,5,4.4,2.302172887,4.412487383,4.814849046,1.887720504
1994,Amhara,Shebel Berenta,5,5.8,2.387467277,4.412487383,4.814849046,1.887720504
1994,Amhara,Kemekem,8,6.75,2.604940361,4.412487383,4.814849046,1.887720504
1994,Amhara,Goncha Siso Enese,1,5,0,4.412487383,4.814849046,1.887720504
1994,Tigray,Adwa,1,2,0,4.352228268,2.616669404,1.202338544
1994,Tigray,Ahferom,5,7.2,2.48997992,4.352228268,2.616669404,1.202338544
1994,Tigray,Alamata,0,0,0,4.352228268,2.616669404,1.202338544
1994,Tigray,Ambalaje,4,6.5,1.732050808,4.352228268,2.616669404,1.202338544
1994,Tigray,Samre,5,2.4,0.894427191,4.352228268,2.616669404,1.202338544
1994,Tigray,Hawzen,3,3.333333333,3.214550254,4.352228268,2.616669404,1.202338544
1994,Tigray,Endamehoni,5,7,1,4.352228268,2.616669404,1.202338544
1994,Tigray,Ganta Afeshum,2,4.5,3.535533906,4.352228268,2.616669404,1.202338544
1994,Tigray,Wukro,1,4,0,4.352228268,2.616669404,1.202338544
1994,Tigray,Medebay Zana,1,2,0,4.352228268,2.616669404,1.202338544
1994,Tigray,Hintalo Wajerat,2,6,0,4.352228268,2.616669404,1.202338544
1994,Tigray,Ofla,1,5,0,4.352228268,2.616669404,1.202338544
1994,Tigray,Kola Temben,1,5,0,4.352228268,2.616669404,1.202338544
1994,Tigray,Naeder Adet,2,7.5,0.707106781,4.352228268,2.616669404,1.202338544
1994,Tigray,Tanku Abergele,3,4.333333333,1.527525232,4.352228268,2.616669404,1.202338544
1994,Tigray,Raya Azebo,2,5,1.414213562,4.352228268,2.616669404,1.202338544
